id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
1223,BERNcash,BERN,berncash,2304,1,2016-04-11T07:04:29.000Z,2021-08-12T21:49:03.000Z
1229,DigixDAO,DGD,digixdao,497,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1229,DigixDAO,DGD,digixdao,497,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1229,DigixDAO,DGD,digixdao,497,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1229,DigixDAO,DGD,digixdao,497,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1229,DigixDAO,DGD,digixdao,497,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1230,Steem,STEEM,steem,179,1,2016-04-18T16:19:31.000Z,2021-08-12T21:49:03.000Z
1241,FuzzBalls,FUZZ,fuzzballs,2328,1,2016-05-01T00:05:18.000Z,2021-08-12T21:49:03.000Z
1244,HiCoin,XHI,hicoin,1454,1,2016-05-04T00:04:46.000Z,2021-08-12T21:49:03.000Z
1247,AquariusCoin,ARCO,aquariuscoin,1934,1,2016-05-04T00:04:47.000Z,2021-08-12T21:49:03.000Z
1248,Bitcoin 21,XBTC21,bitcoin-21,2413,1,2016-05-05T17:59:31.000Z,2021-08-12T21:49:03.000Z
1250,Zurcoin,ZUR,zurcoin,5101,1,2016-05-09T23:04:31.000Z,2021-08-12T21:49:03.000Z
1252,2GIVE,2GIVE,2give,2071,1,2016-05-16T18:14:29.000Z,2021-08-12T21:49:03.000Z
1254,PlatinumBAR,XPTX,platinumbar,2560,1,2016-05-17T16:49:29.000Z,2021-08-12T21:49:03.000Z
1257,LanaCoin,LANA,lanacoin,1671,1,2016-05-18T22:34:30.000Z,2021-08-12T21:49:03.000Z
1259,PonziCoin,PONZI,ponzicoin,2555,1,2016-05-18T22:34:30.000Z,2021-08-12T21:49:04.000Z
1266,MarteXcoin,MXT,martexcoin,2430,1,2016-05-31T21:09:56.000Z,2021-08-12T21:49:03.000Z
1273,Citadel,CTL,citadel,2183,1,2016-06-02T14:49:29.000Z,2021-08-12T21:49:03.000Z
1274,Waves,WAVES,waves,57,1,2016-06-02T21:14:30.000Z,2021-08-12T21:49:03.000Z
1279,PWR Coin,PWR,powercoin,1507,1,2016-06-04T13:14:29.000Z,2021-08-12T21:49:04.000Z
1281,ION,ION,ion,1830,1,2016-06-08T22:14:29.000Z,2021-08-12T21:49:03.000Z
1282,High Voltage,HVCO,high-voltage,2417,1,2016-06-08T22:14:29.000Z,2021-08-12T21:49:03.000Z
1285,GoldBlocks,GB,goldblocks,2234,1,2016-06-14T17:19:31.000Z,2021-08-12T21:49:04.000Z
1291,Comet,CMT,comet,2482,1,2016-06-26T19:39:29.000Z,2021-08-12T21:49:03.000Z
1294,Rise,RISE,rise,1652,1,2016-06-30T04:54:30.000Z,2021-08-12T21:49:04.000Z
1297,ChessCoin,CHESS,chesscoin,1954,1,2016-07-02T03:40:41.000Z,2021-08-12T21:49:03.000Z
1298,LBRY Credits,LBC,library-credit,719,1,2016-07-07T05:24:28.000Z,2021-08-12T21:49:04.000Z
1299,PutinCoin,PUT,putincoin,1947,1,2016-07-07T05:24:28.000Z,2021-08-12T21:49:04.000Z
1306,Cryptojacks,CJ,cryptojacks,2128,1,2016-07-11T19:14:32.000Z,2021-08-12T21:49:04.000Z
1308,HEAT,HEAT,heat-ledger,1659,1,2016-07-12T17:44:31.000Z,2021-08-12T21:49:04.000Z
1312,Steem Dollars,SBD,steem-dollars,434,1,2016-07-18T20:54:29.000Z,2021-08-12T21:49:04.000Z
1320,Ardor,ARDR,ardor,169,1,2016-07-23T14:40:05.000Z,2021-08-12T21:49:04.000Z
1321,Ethereum Classic,ETC,ethereum-classic,19,1,2016-07-24T13:44:30.000Z,2021-08-12T21:49:04.000Z
1340,Karbo,KRB,karbo,1649,1,2016-08-12T01:45:57.000Z,2021-08-12T21:49:04.000Z
1343,Stratis,STRAX,stratis,157,1,2016-08-12T01:45:56.000Z,2021-08-12T21:49:04.000Z
1351,Aces,ACES,aces,5164,1,2016-08-19T17:29:31.000Z,2021-08-12T21:49:04.000Z
1353,TajCoin,TAJ,tajcoin,2421,1,2016-08-19T17:29:31.000Z,2021-08-12T21:49:04.000Z
1368,Veltor,VLT,veltor,2445,1,2016-09-03T22:19:32.000Z,2021-08-12T21:49:04.000Z
1376,Neo,NEO,neo,37,1,2016-09-09T03:09:33.000Z,2021-08-12T21:49:04.000Z
1381,Bitcloud,BTDX,bitcloud,2011,1,2016-09-12T18:19:35.000Z,2021-08-12T21:49:04.000Z
1382,NoLimitCoin,NLC2,nolimitcoin,4495,1,2016-09-12T18:19:35.000Z,2021-08-12T21:49:04.000Z
1389,Zayedcoin,ZYD,zayedcoin,2432,1,2016-09-17T22:55:32.000Z,2021-08-12T21:49:04.000Z
1392,Pluton,PLU,pluton,1201,1,2016-09-17T22:59:34.000Z,2021-08-12T21:49:04.000Z
1392,Pluton,PLU,pluton,1201,1,2016-09-17T22:59:34.000Z,2021-08-12T21:49:04.000Z
1392,Pluton,PLU,pluton,1201,1,2016-09-17T22:59:34.000Z,2021-08-12T21:49:04.000Z
1392,Pluton,PLU,pluton,1201,1,2016-09-17T22:59:34.000Z,2021-08-12T21:49:04.000Z
1392,Pluton,PLU,pluton,1201,1,2016-09-17T22:59:34.000Z,2021-08-12T21:49:04.000Z
1395,Dollarcoin,DLC,dollarcoin,2441,1,2016-09-21T21:29:34.000Z,2021-08-12T21:49:04.000Z
1396,MustangCoin,MST,mustangcoin,2467,1,2016-09-21T21:29:34.000Z,2021-08-12T21:49:04.000Z
1398,PROUD Money,PROUD,proud-money,5088,1,2016-09-22T20:54:34.000Z,2021-08-12T21:49:04.000Z
1405,Pepe Cash,PEPECASH,pepe-cash,593,1,2016-09-29T19:39:33.000Z,2021-08-12T21:49:04.000Z
1409,SingularDTV,SNGLS,singulardtv,955,1,2016-10-03T16:49:35.000Z,2021-08-12T21:49:04.000Z
1409,SingularDTV,SNGLS,singulardtv,955,1,2016-10-03T16:49:35.000Z,2021-08-12T21:49:04.000Z
1409,SingularDTV,SNGLS,singulardtv,955,1,2016-10-03T16:49:35.000Z,2021-08-12T21:49:04.000Z
1409,SingularDTV,SNGLS,singulardtv,955,1,2016-10-03T16:49:35.000Z,2021-08-12T21:49:04.000Z
1409,SingularDTV,SNGLS,singulardtv,955,1,2016-10-03T16:49:35.000Z,2021-08-12T21:49:04.000Z
1414,Firo,FIRO,firo,390,1,2016-10-06T20:34:49.000Z,2021-08-12T21:49:04.000Z
1434,Advanced Technology Coin,ARC,arcticcoin,1949,1,2016-10-19T21:39:48.000Z,2021-08-12T21:49:04.000Z
1437,Zcash,ZEC,zcash,63,1,2016-10-29T15:19:32.000Z,2021-08-12T21:49:04.000Z
1439,AllSafe,ASAFE,allsafe,1987,1,2016-10-29T16:41:11.000Z,2021-08-12T21:49:05.000Z
1447,ZClassic,ZCL,zclassic,1508,1,2016-11-10T00:19:32.000Z,2021-08-12T21:49:04.000Z
1454,Lykke,LKK,lykke,4628,1,2016-11-14T21:39:37.000Z,2021-08-12T21:49:04.000Z
1455,Golem,GLM,golem-network-tokens,127,1,2016-11-18T07:34:31.000Z,2021-08-12T21:49:04.000Z
1455,Golem,GLM,golem-network-tokens,127,1,2016-11-18T07:34:31.000Z,2021-08-12T21:49:04.000Z
1455,Golem,GLM,golem-network-tokens,127,1,2016-11-18T07:34:31.000Z,2021-08-12T21:49:04.000Z
1455,Golem,GLM,golem-network-tokens,127,1,2016-11-18T07:34:31.000Z,2021-08-12T21:49:04.000Z
1455,Golem,GLM,golem-network-tokens,127,1,2016-11-18T07:34:31.000Z,2021-08-12T21:49:04.000Z
1464,Internet of People,IOP,internet-of-people,1982,1,2016-11-29T11:24:34.000Z,2021-08-12T21:49:04.000Z
1466,Hush,HUSH,hush,1624,1,2016-12-01T19:32:30.000Z,2021-08-12T21:49:04.000Z
1468,Kurrent,KURT,kurrent,2057,1,2016-12-01T19:32:30.000Z,2021-08-12T21:49:04.000Z
1473,Pascal,PASC,pascal,1496,1,2016-12-07T02:21:01.000Z,2021-08-12T21:49:04.000Z
1474,Eternity,ENT,eternity,1888,1,2016-12-07T02:21:01.000Z,2021-08-12T21:49:04.000Z
1475,Incent,INCNT,incent,1694,1,2016-12-07T02:21:01.000Z,2021-08-12T21:49:05.000Z
1478,DECENT,DCT,decent,2027,1,2016-12-10T21:39:38.000Z,2021-08-12T21:49:04.000Z
1492,Obyte,GBYTE,obyte,715,1,2016-12-27T20:54:34.000Z,2021-08-12T21:49:05.000Z
1495,PoSW Coin,POSW,posw-coin,2069,1,2017-01-03T16:44:36.000Z,2021-08-12T21:49:05.000Z
1496,Luna Coin,LUNA,luna-coin,2476,1,2017-01-17T21:09:34.000Z,2021-08-12T21:49:05.000Z
1500,Wings,WINGS,wings,1144,1,2017-01-11T15:04:34.000Z,2021-08-12T21:49:04.000Z
1500,Wings,WINGS,wings,1144,1,2017-01-11T15:04:34.000Z,2021-08-12T21:49:04.000Z
1500,Wings,WINGS,wings,1144,1,2017-01-11T15:04:34.000Z,2021-08-12T21:49:04.000Z
1500,Wings,WINGS,wings,1144,1,2017-01-11T15:04:34.000Z,2021-08-12T21:49:04.000Z
1500,Wings,WINGS,wings,1144,1,2017-01-11T15:04:34.000Z,2021-08-12T21:49:04.000Z
1503,Jupiter,JUP,jupiter,1541,1,2017-01-12T04:29:34.000Z,2021-08-12T21:49:05.000Z
1504,InflationCoin,IFLT,inflationcoin,5155,1,2017-01-12T04:29:33.000Z,2021-08-12T21:49:05.000Z
1505,Alias,ALIAS,alias,4746,1,2017-01-14T22:50:12.000Z,2021-08-12T21:49:05.000Z
1511,PureVidz,VIDZ,purevidz,2329,1,2017-01-19T22:54:34.000Z,2021-08-12T21:49:05.000Z
1514,ICOBID,ICOB,icobid,2357,1,2017-01-20T18:39:34.000Z,2021-08-12T21:49:05.000Z
1515,iBank,IBANK,ibank,2537,1,2017-01-23T23:45:05.000Z,2021-08-12T21:49:04.000Z
1518,Maker,MKR,maker,38,1,2017-01-29T19:19:37.000Z,2021-08-12T21:49:05.000Z
1518,Maker,MKR,maker,38,1,2017-01-29T19:19:37.000Z,2021-08-12T21:49:05.000Z
1518,Maker,MKR,maker,38,1,2017-01-29T19:19:37.000Z,2021-08-12T21:49:05.000Z
1518,Maker,MKR,maker,38,1,2017-01-29T19:19:37.000Z,2021-08-12T21:49:05.000Z
1518,Maker,MKR,maker,38,1,2017-01-29T19:19:37.000Z,2021-08-12T21:49:05.000Z
1521,Komodo,KMD,komodo,309,1,2017-02-05T23:49:46.000Z,2021-08-12T21:49:05.000Z
1522,FirstCoin,FRST,firstcoin,2295,1,2017-02-05T23:49:45.000Z,2021-08-12T21:49:05.000Z
1527,Waves Community Token,WCT,waves-community-token,1365,1,2017-02-10T15:29:36.000Z,2021-08-12T21:49:05.000Z
1528,Iconic,ICON,iconic,2528,1,2017-02-08T22:29:38.000Z,2021-08-12T21:49:05.000Z
1531,Global Cryptocurrency,GCC,global-cryptocurrency,1505,1,2017-02-08T22:29:37.000Z,2021-08-12T21:49:05.000Z
1546,Centurion,CNT,centurion,2404,1,2017-02-22T00:44:36.000Z,2021-08-12T21:49:05.000Z
1552,Enzyme,MLN,enzyme,194,1,2017-02-22T00:44:37.000Z,2021-08-12T21:49:05.000Z
1552,Enzyme,MLN,enzyme,194,1,2017-02-22T00:44:37.000Z,2021-08-12T21:49:05.000Z
1552,Enzyme,MLN,enzyme,194,1,2017-02-22T00:44:37.000Z,2021-08-12T21:49:05.000Z
1552,Enzyme,MLN,enzyme,194,1,2017-02-22T00:44:37.000Z,2021-08-12T21:49:05.000Z
1552,Enzyme,MLN,enzyme,194,1,2017-02-22T00:44:37.000Z,2021-08-12T21:49:05.000Z
1556,Chrono.tech,TIME,chrono-tech,825,1,2017-02-27T11:54:37.000Z,2021-08-12T21:49:05.000Z
1556,Chrono.tech,TIME,chrono-tech,825,1,2017-02-27T11:54:37.000Z,2021-08-12T21:49:05.000Z
1556,Chrono.tech,TIME,chrono-tech,825,1,2017-02-27T11:54:37.000Z,2021-08-12T21:49:05.000Z
1556,Chrono.tech,TIME,chrono-tech,825,1,2017-02-27T11:54:37.000Z,2021-08-12T21:49:05.000Z
1556,Chrono.tech,TIME,chrono-tech,825,1,2017-02-27T11:54:37.000Z,2021-08-12T21:49:05.000Z
1558,Argus,ARGUS,argus,2561,1,2017-02-26T18:19:40.000Z,2021-08-12T21:49:05.000Z
1562,Swarm City,SWT,swarm-city,1969,1,2017-03-03T22:04:43.000Z,2021-08-12T21:49:05.000Z
1562,Swarm City,SWT,swarm-city,1969,1,2017-03-03T22:04:43.000Z,2021-08-12T21:49:05.000Z
1562,Swarm City,SWT,swarm-city,1969,1,2017-03-03T22:04:43.000Z,2021-08-12T21:49:05.000Z
1562,Swarm City,SWT,swarm-city,1969,1,2017-03-03T22:04:43.000Z,2021-08-12T21:49:05.000Z
1562,Swarm City,SWT,swarm-city,1969,1,2017-03-03T22:04:43.000Z,2021-08-12T21:49:05.000Z
1567,Nano,"NANO",nano,90,1,2017-03-07T00:34:45.000Z,2021-08-12T21:49:05.000Z
1578,Zero,ZER,zero,1696,1,2017-03-20T21:49:48.000Z,2021-08-12T21:49:05.000Z
1582,Netko,NETKO,netko,2017,1,2017-03-20T21:49:50.000Z,2021-08-12T21:49:05.000Z
1586,Ark,ARK,ark,195,1,2017-03-22T14:19:45.000Z,2021-08-12T21:49:05.000Z
1587,Dynamic,DYN,dynamic,1047,1,2017-03-26T16:54:44.000Z,2021-08-12T21:49:05.000Z
1588,Tokes,TKS,tokes,1588,1,2017-03-26T16:54:44.000Z,2021-08-12T21:49:05.000Z
1590,Mercury,MER,mercury,1724,1,2017-03-30T21:24:42.000Z,2021-08-12T21:49:05.000Z
1596,Edgeless,EDG,edgeless,1901,1,2017-03-30T21:24:44.000Z,2021-08-12T21:49:05.000Z
1596,Edgeless,EDG,edgeless,1901,1,2017-03-30T21:24:44.000Z,2021-08-12T21:49:05.000Z
1596,Edgeless,EDG,edgeless,1901,1,2017-03-30T21:24:44.000Z,2021-08-12T21:49:05.000Z
1596,Edgeless,EDG,edgeless,1901,1,2017-03-30T21:24:44.000Z,2021-08-12T21:49:05.000Z
1596,Edgeless,EDG,edgeless,1901,1,2017-03-30T21:24:44.000Z,2021-08-12T21:49:05.000Z
1599,Mavro,MAVRO,mavro,5165,1,2017-03-30T21:24:43.000Z,2021-08-12T21:49:05.000Z
1606,Solaris,XLR,solaris,2045,1,2017-04-01T21:49:43.000Z,2021-08-12T21:49:05.000Z
1609,Asch,XAS,asch,1617,1,2017-04-01T21:40:14.000Z,2021-08-12T21:49:05.000Z
1619,Skycoin,SKY,skycoin,606,1,2017-04-17T17:59:45.000Z,2021-08-12T21:49:05.000Z
1623,BlazerCoin,BLAZR,blazercoin,5166,1,2017-04-17T19:14:50.000Z,2021-08-12T21:49:05.000Z
1624,Atmos,ATMOS,atmos,1479,1,2017-04-17T19:34:53.000Z,2021-08-12T21:49:06.000Z
1624,Atmos,ATMOS,atmos,1479,1,2017-04-17T19:34:53.000Z,2021-08-12T21:49:06.000Z
1624,Atmos,ATMOS,atmos,1479,1,2017-04-17T19:34:53.000Z,2021-08-12T21:49:06.000Z
1624,Atmos,ATMOS,atmos,1479,1,2017-04-17T19:34:53.000Z,2021-08-12T21:49:06.000Z
1624,Atmos,ATMOS,atmos,1479,1,2017-04-17T19:34:53.000Z,2021-08-12T21:49:06.000Z
1629,Zennies,ZENI,zennies,1910,1,2017-04-18T00:04:49.000Z,2021-08-12T21:49:05.000Z
1630,Coinonat,CXT,coinonat,2525,1,2017-04-17T23:34:46.000Z,2021-08-12T21:49:05.000Z
1632,Concoin,CONX,concoin,2568,1,2017-04-18T00:04:49.000Z,2021-08-12T21:49:06.000Z
1636,XTRABYTES,XBY,xtrabytes,1695,1,2017-04-20T21:24:51.000Z,2021-08-12T21:49:05.000Z
1637,iExec RLC,RLC,rlc,151,1,2017-04-20T21:49:49.000Z,2021-08-12T21:49:05.000Z
1637,iExec RLC,RLC,rlc,151,1,2017-04-20T21:49:49.000Z,2021-08-12T21:49:05.000Z
1637,iExec RLC,RLC,rlc,151,1,2017-04-20T21:49:49.000Z,2021-08-12T21:49:05.000Z
1637,iExec RLC,RLC,rlc,151,1,2017-04-20T21:49:49.000Z,2021-08-12T21:49:05.000Z
1637,iExec RLC,RLC,rlc,151,1,2017-04-20T21:49:49.000Z,2021-08-12T21:49:05.000Z
1638,WeTrust,TRST,trust,1738,1,2017-04-20T21:59:47.000Z,2021-08-12T21:49:05.000Z
1638,WeTrust,TRST,trust,1738,1,2017-04-20T21:59:47.000Z,2021-08-12T21:49:05.000Z
1638,WeTrust,TRST,trust,1738,1,2017-04-20T21:59:47.000Z,2021-08-12T21:49:05.000Z
1638,WeTrust,TRST,trust,1738,1,2017-04-20T21:59:47.000Z,2021-08-12T21:49:05.000Z
1638,WeTrust,TRST,trust,1738,1,2017-04-20T21:59:47.000Z,2021-08-12T21:49:05.000Z
1651,SpeedCash,SCS,speedcash,2502,1,2017-04-27T20:09:58.000Z,2021-08-12T21:49:05.000Z
1654,BitCore,BTX,bitcore,1038,1,2017-04-27T21:24:52.000Z,2021-08-12T21:49:05.000Z
1657,Bitvolt,VOLT,bitvolt,2531,1,2017-04-30T17:54:54.000Z,2021-08-12T21:49:05.000Z
1658,Lunyr,LUN,lunyr,1833,1,2017-05-01T13:29:54.000Z,2021-08-12T21:49:05.000Z
1658,Lunyr,LUN,lunyr,1833,1,2017-05-01T13:29:54.000Z,2021-08-12T21:49:05.000Z
1658,Lunyr,LUN,lunyr,1833,1,2017-05-01T13:29:54.000Z,2021-08-12T21:49:05.000Z
1658,Lunyr,LUN,lunyr,1833,1,2017-05-01T13:29:54.000Z,2021-08-12T21:49:05.000Z
1658,Lunyr,LUN,lunyr,1833,1,2017-05-01T13:29:54.000Z,2021-08-12T21:49:05.000Z
1659,Gnosis,GNO,gnosis-gno,147,1,2017-05-01T20:09:54.000Z,2021-08-12T21:49:05.000Z
1659,Gnosis,GNO,gnosis-gno,147,1,2017-05-01T20:09:54.000Z,2021-08-12T21:49:05.000Z
1659,Gnosis,GNO,gnosis-gno,147,1,2017-05-01T20:09:54.000Z,2021-08-12T21:49:05.000Z
1659,Gnosis,GNO,gnosis-gno,147,1,2017-05-01T20:09:54.000Z,2021-08-12T21:49:05.000Z
1659,Gnosis,GNO,gnosis-gno,147,1,2017-05-01T20:09:54.000Z,2021-08-12T21:49:05.000Z
1660,Monolith,TKN,monolith,1046,1,2017-05-07T14:04:49.000Z,2021-08-12T21:49:06.000Z
1660,Monolith,TKN,monolith,1046,1,2017-05-07T14:04:49.000Z,2021-08-12T21:49:06.000Z
1660,Monolith,TKN,monolith,1046,1,2017-05-07T14:04:49.000Z,2021-08-12T21:49:06.000Z
1660,Monolith,TKN,monolith,1046,1,2017-05-07T14:04:49.000Z,2021-08-12T21:49:06.000Z
1660,Monolith,TKN,monolith,1046,1,2017-05-07T14:04:49.000Z,2021-08-12T21:49:06.000Z
1669,Humaniq,HMQ,humaniq,1579,1,2017-05-11T21:19:54.000Z,2021-08-12T21:49:05.000Z
1669,Humaniq,HMQ,humaniq,1579,1,2017-05-11T21:19:54.000Z,2021-08-12T21:49:05.000Z
1669,Humaniq,HMQ,humaniq,1579,1,2017-05-11T21:19:54.000Z,2021-08-12T21:49:05.000Z
1669,Humaniq,HMQ,humaniq,1579,1,2017-05-11T21:19:54.000Z,2021-08-12T21:49:05.000Z
1669,Humaniq,HMQ,humaniq,1579,1,2017-05-11T21:19:54.000Z,2021-08-12T21:49:05.000Z
1673,Minereum,MNE,minereum,1384,1,2017-05-13T17:59:49.000Z,2021-08-12T21:49:06.000Z
1673,Minereum,MNE,minereum,1384,1,2017-05-13T17:59:49.000Z,2021-08-12T21:49:06.000Z
1673,Minereum,MNE,minereum,1384,1,2017-05-13T17:59:49.000Z,2021-08-12T21:49:06.000Z
1673,Minereum,MNE,minereum,1384,1,2017-05-13T17:59:49.000Z,2021-08-12T21:49:06.000Z
1673,Minereum,MNE,minereum,1384,1,2017-05-13T17:59:49.000Z,2021-08-12T21:49:06.000Z
1674,Cannation,CNNC,cannation,2514,1,2017-05-13T18:09:54.000Z,2021-08-12T21:49:06.000Z
1676,CREA,CREA,crea,1790,1,2017-05-14T20:54:53.000Z,2021-08-12T21:49:06.000Z
1677,Etheroll,DICE,etheroll,5167,1,2017-05-17T14:19:54.000Z,2021-08-12T21:49:05.000Z
1677,Etheroll,DICE,etheroll,5167,1,2017-05-17T14:19:54.000Z,2021-08-12T21:49:05.000Z
1677,Etheroll,DICE,etheroll,5167,1,2017-05-17T14:19:54.000Z,2021-08-12T21:49:05.000Z
1677,Etheroll,DICE,etheroll,5167,1,2017-05-17T14:19:54.000Z,2021-08-12T21:49:05.000Z
1677,Etheroll,DICE,etheroll,5167,1,2017-05-17T14:19:54.000Z,2021-08-12T21:49:05.000Z
1678,InsaneCoin,INSN,insanecoin-insn,2150,1,2017-05-17T15:09:51.000Z,2021-08-12T21:49:06.000Z
1680,Aragon,ANT,aragon,188,1,2017-05-18T21:29:54.000Z,2021-08-12T21:49:06.000Z
1680,Aragon,ANT,aragon,188,1,2017-05-18T21:29:54.000Z,2021-08-12T21:49:06.000Z
1680,Aragon,ANT,aragon,188,1,2017-05-18T21:29:54.000Z,2021-08-12T21:49:06.000Z
1680,Aragon,ANT,aragon,188,1,2017-05-18T21:29:54.000Z,2021-08-12T21:49:06.000Z
1680,Aragon,ANT,aragon,188,1,2017-05-18T21:29:54.000Z,2021-08-12T21:49:06.000Z
1681,PRIZM,PZM,prizm,640,1,2017-05-19T13:54:52.000Z,2021-08-12T21:49:06.000Z
1684,Qtum,QTUM,qtum,84,1,2017-05-24T15:19:53.000Z,2021-08-12T21:49:06.000Z
1687,Digital Money Bits,DMB,digital-money-bits,2360,1,2017-05-24T23:54:48.000Z,2021-08-12T21:49:06.000Z
1691,Project-X,"NANOX",project-x,2553,1,2017-05-30T22:24:53.000Z,2021-08-12T21:49:05.000Z
1693,Theresa May Coin,MAY,theresa-may-coin,2371,1,2017-05-30T20:29:50.000Z,2021-08-12T21:49:06.000Z
1694,Sumokoin,SUMO,sumokoin,1430,1,2017-05-30T20:44:55.000Z,2021-08-12T21:49:06.000Z
1697,Basic Attention Token,BAT,basic-attention-token,81,1,2017-06-01T05:14:54.000Z,2021-08-12T21:49:06.000Z
1697,Basic Attention Token,BAT,basic-attention-token,81,1,2017-06-01T05:14:54.000Z,2021-08-12T21:49:06.000Z
1697,Basic Attention Token,BAT,basic-attention-token,81,1,2017-06-01T05:14:54.000Z,2021-08-12T21:49:06.000Z
1697,Basic Attention Token,BAT,basic-attention-token,81,1,2017-06-01T05:14:54.000Z,2021-08-12T21:49:06.000Z
1697,Basic Attention Token,BAT,basic-attention-token,81,1,2017-06-01T05:14:54.000Z,2021-08-12T21:49:06.000Z
1698,Horizen,ZEN,horizen,99,1,2017-06-01T16:14:53.000Z,2021-08-12T21:49:06.000Z
1700,Aeternity,AE,aeternity,514,1,2017-06-01T16:39:55.000Z,2021-08-12T21:49:06.000Z
1703,Metaverse ETP,ETP,metaverse,827,1,2017-06-05T19:09:56.000Z,2021-08-12T21:49:06.000Z
1704,eBoost,EBST,eboostcoin,1194,1,2017-06-06T01:44:51.000Z,2021-08-12T21:49:06.000Z
1706,Aidos Kuneen,ADK,aidos-kuneen,722,1,2017-06-06T05:09:52.000Z,2021-08-12T21:49:06.000Z
1708,Patientory,PTOY,patientory,1601,1,2017-06-06T06:04:53.000Z,2021-08-12T21:49:06.000Z
1708,Patientory,PTOY,patientory,1601,1,2017-06-06T06:04:53.000Z,2021-08-12T21:49:06.000Z
1708,Patientory,PTOY,patientory,1601,1,2017-06-06T06:04:53.000Z,2021-08-12T21:49:06.000Z
1708,Patientory,PTOY,patientory,1601,1,2017-06-06T06:04:53.000Z,2021-08-12T21:49:06.000Z
1708,Patientory,PTOY,patientory,1601,1,2017-06-06T06:04:53.000Z,2021-08-12T21:49:06.000Z
1710,Veritaseum,VERI,veritaseum,600,1,2017-06-08T15:04:58.000Z,2021-08-12T21:49:06.000Z
1710,Veritaseum,VERI,veritaseum,600,1,2017-06-08T15:04:58.000Z,2021-08-12T21:49:06.000Z
1710,Veritaseum,VERI,veritaseum,600,1,2017-06-08T15:04:58.000Z,2021-08-12T21:49:06.000Z
1710,Veritaseum,VERI,veritaseum,600,1,2017-06-08T15:04:58.000Z,2021-08-12T21:49:06.000Z
1710,Veritaseum,VERI,veritaseum,600,1,2017-06-08T15:04:58.000Z,2021-08-12T21:49:06.000Z
1711,Electra,ECA,electra,4917,1,2017-06-09T19:49:53.000Z,2021-08-12T21:49:06.000Z
1712,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,784,1,2017-06-10T05:49:51.000Z,2021-08-12T21:49:05.000Z
1715,MobileGo,MGO,mobilego,1545,1,2017-06-11T16:34:56.000Z,2021-08-12T21:49:06.000Z
1715,MobileGo,MGO,mobilego,1545,1,2017-06-11T16:34:56.000Z,2021-08-12T21:49:06.000Z
1715,MobileGo,MGO,mobilego,1545,1,2017-06-11T16:34:56.000Z,2021-08-12T21:49:06.000Z
1715,MobileGo,MGO,mobilego,1545,1,2017-06-11T16:34:56.000Z,2021-08-12T21:49:06.000Z
1715,MobileGo,MGO,mobilego,1545,1,2017-06-11T16:34:56.000Z,2021-08-12T21:49:06.000Z
1719,Peerplays,PPY,peerplays-ppy,5168,1,2017-06-13T13:40:00.000Z,2021-08-12T21:49:06.000Z
1720,IOTA,MIOTA,iota,43,1,2017-06-13T14:30:09.000Z,2021-08-12T21:49:06.000Z
1721,Mysterium,MYST,mysterium,1008,1,2017-06-14T13:59:57.000Z,2021-08-12T21:49:06.000Z
1721,Mysterium,MYST,mysterium,1008,1,2017-06-14T13:59:57.000Z,2021-08-12T21:49:06.000Z
1721,Mysterium,MYST,mysterium,1008,1,2017-06-14T13:59:57.000Z,2021-08-12T21:49:06.000Z
1721,Mysterium,MYST,mysterium,1008,1,2017-06-14T13:59:57.000Z,2021-08-12T21:49:06.000Z
1721,Mysterium,MYST,mysterium,1008,1,2017-06-14T13:59:57.000Z,2021-08-12T21:49:06.000Z
1722,More Coin,MORE,more-coin,2194,1,2017-06-16T19:24:59.000Z,2021-08-12T21:49:06.000Z
1722,More Coin,MORE,more-coin,2194,1,2017-06-16T19:24:59.000Z,2021-08-12T21:49:06.000Z
1722,More Coin,MORE,more-coin,2194,1,2017-06-16T19:24:59.000Z,2021-08-12T21:49:06.000Z
1722,More Coin,MORE,more-coin,2194,1,2017-06-16T19:24:59.000Z,2021-08-12T21:49:06.000Z
1722,More Coin,MORE,more-coin,2194,1,2017-06-16T19:24:59.000Z,2021-08-12T21:49:06.000Z
1725,Adelphoi,ADL,adelphoi,4820,1,2017-06-16T19:59:59.000Z,2021-08-12T21:49:06.000Z
1725,Adelphoi,ADL,adelphoi,4820,1,2017-06-16T19:59:59.000Z,2021-08-12T21:49:06.000Z
1725,Adelphoi,ADL,adelphoi,4820,1,2017-06-16T19:59:59.000Z,2021-08-12T21:49:06.000Z
1725,Adelphoi,ADL,adelphoi,4820,1,2017-06-16T19:59:59.000Z,2021-08-12T21:49:06.000Z
1725,Adelphoi,ADL,adelphoi,4820,1,2017-06-16T19:59:59.000Z,2021-08-12T21:49:06.000Z
1726,ZrCoin,ZRC,zrcoin,1658,1,2017-06-16T20:10:01.000Z,2021-08-12T21:49:06.000Z
1727,Bancor,BNT,bancor,88,1,2017-06-18T15:15:00.000Z,2021-08-12T21:49:06.000Z
