Coin,Date,Price
ENJ,2021-07-14,1.32106172
ENJ,2021-07-15,1.24808558
ENJ,2021-07-16,1.17964071
ENJ,2021-07-17,1.19251028
ENJ,2021-07-18,1.1876337
ENJ,2021-07-19,1.07322898
ENJ,2021-07-20,0.99670227
ENJ,2021-07-21,1.09424905
ENJ,2021-07-22,1.12602672
ENJ,2021-07-23,1.24331068
ENJ,2021-07-24,1.30167724
ENJ,2021-07-25,1.37328037
ENJ,2021-07-26,1.29035262
ENJ,2021-07-27,1.3496876
ENJ,2021-07-28,1.32632462
ENJ,2021-07-29,1.39453531
ENJ,2021-07-30,1.44250302
ENJ,2021-07-31,1.44465175
ENJ,2021-08-01,1.37673121
ENJ,2021-08-02,1.38804569
ENJ,2021-08-03,1.35173902
ENJ,2021-08-04,1.40509325
ENJ,2021-08-05,1.40580808
ENJ,2021-08-06,1.44252276
ENJ,2021-08-07,1.4947055
ENJ,2021-08-08,1.41157453
ENJ,2021-08-09,1.5347918
ENJ,2021-08-10,1.6185547
ENJ,2021-08-11,1.6231581
WETH,2018-01-15,1224.6500244140625
WETH,2018-01-16,1057.25
WETH,2018-01-17,1019.6699829101562
WETH,2018-01-18,984.60400390625
WETH,2018-01-19,977.7960205078125
WETH,2018-01-20,1129.6500244140625
WETH,2018-01-21,1056.510009765625
WETH,2018-01-22,960.0479736328125
WETH,2018-01-23,1004.510009765625
WETH,2018-01-24,1013.1500244140625
WETH,2018-01-25,1014.989990234375
WETH,2018-01-26,1050.8900146484375
WETH,2018-01-27,1132.3499755859375
WETH,2018-01-28,1231.81005859375
WETH,2018-01-29,1172.8800048828125
WETH,2018-01-30,1028.8900146484375
WETH,2018-01-31,1104.9599609375
WETH,2018-02-01,1062.72998046875
WETH,2018-02-02,917.8289794921875
WETH,2018-02-03,918.94000244140625
WETH,2018-02-04,815.698974609375
WETH,2018-02-05,686.38397216796875
WETH,2018-02-06,778.54400634765625
WETH,2018-02-07,753.64599609375
WETH,2018-02-08,824.7659912109375
WETH,2018-02-09,1120.3800048828125
WETH,2018-02-10,859.98199462890625
WETH,2018-02-11,808.041015625
WETH,2018-02-12,887.4959716796875
WETH,2018-02-13,841.85699462890625
WETH,2018-02-14,948.73101806640625
WETH,2018-02-15,909.89398193359375
WETH,2018-02-16,1028.27001953125
WETH,2018-02-17,922.1190185546875
WETH,2018-02-18,914.7440185546875
WETH,2018-02-19,946.38201904296875
WETH,2018-02-20,886.5670166015625
WETH,2018-02-21,846.14898681640625
WETH,2018-02-22,798.3060302734375
WETH,2018-02-23,850.56402587890625
WETH,2018-02-24,842.2919921875
WETH,2018-02-25,860.1820068359375
WETH,2018-02-26,862.9840087890625
WETH,2018-02-27,857.28802490234375
WETH,2018-02-28,850.56097412109375
WETH,2018-03-01,862.43798828125
WETH,2018-03-02,853.53900146484375
WETH,2018-03-03,863.2080078125
WETH,2018-03-04,865.9439697265625
WETH,2018-03-05,841.27301025390625
WETH,2018-03-06,815.2540283203125
WETH,2018-03-07,795.25897216796875
WETH,2018-03-08,732.93798828125
WETH,2018-03-09,733.5980224609375
WETH,2018-03-10,703.40899658203125
WETH,2018-03-11,758.843017578125
WETH,2018-03-12,712.7490234375
WETH,2018-03-13,711.030029296875
WETH,2018-03-14,615.21099853515625
WETH,2018-03-15,598.2659912109375
WETH,2018-03-16,589.70501708984375
WETH,2018-03-17,561.88800048828125
WETH,2018-03-18,519.82098388671875
WETH,2018-03-19,556.13397216796875
WETH,2018-03-20,549.78302001953125
WETH,2018-03-21,553.88897705078125
WETH,2018-03-22,533.58502197265625
WETH,2018-03-23,529.1669921875
WETH,2018-03-24,536.3809814453125
WETH,2018-03-25,518.208984375
WETH,2018-03-26,431.2380065917969
WETH,2018-03-27,438.0589904785156
WETH,2018-03-28,449.02899169921875
WETH,2018-03-29,378.38299560546875
WETH,2018-03-30,403.4739990234375
WETH,2018-03-31,390.5669860839844
WETH,2018-04-01,378.0690002441406
WETH,2018-04-02,376.74700927734375
WETH,2018-04-03,406.16400146484375
WETH,2018-04-04,367.7460021972656
WETH,2018-04-05,380.9909973144531
WETH,2018-04-06,367.89300537109375
WETH,2018-04-07,387.8380126953125
WETH,2018-04-08,399.1080017089844
WETH,2018-04-09,395.7030029296875
WETH,2018-04-10,412.822998046875
WETH,2018-04-11,433.30499267578125
WETH,2018-04-12,490.3760070800781
WETH,2018-04-13,497.84600830078125
WETH,2018-04-14,504.30499267578125
WETH,2018-04-15,531.42401123046875
WETH,2018-04-16,508.6669921875
WETH,2018-04-17,503.25799560546875
WETH,2018-04-18,531.07598876953125
WETH,2018-04-19,567.198974609375
WETH,2018-04-20,616.53997802734375
WETH,2018-04-21,597.28802490234375
WETH,2018-04-22,618.60400390625
WETH,2018-04-23,639.78497314453125
WETH,2018-04-24,711.3280029296875
WETH,2018-04-25,610.8590087890625
WETH,2018-04-26,660.04498291015625
WETH,2018-04-27,644.75897216796875
WETH,2018-04-28,696.8499755859375
WETH,2018-04-29,694.9959716796875
WETH,2018-04-30,669.4420166015625
WETH,2018-05-01,659.6810302734375
WETH,2018-05-02,706.14697265625
WETH,2018-05-03,754.89398193359375
WETH,2018-05-04,797.56500244140625
WETH,2018-05-05,828.260009765625
WETH,2018-05-06,810.06097412109375
WETH,2018-05-07,756.91302490234375
WETH,2018-05-08,759.3480224609375
WETH,2018-05-09,731.0570068359375
WETH,2018-05-10,723.3690185546875
WETH,2018-05-11,675.7440185546875
WETH,2018-05-12,673.53399658203125
WETH,2018-05-13,711.7230224609375
WETH,2018-05-14,730.58001708984375
WETH,2018-05-15,707.83599853515625
WETH,2018-05-16,691.7659912109375
WETH,2018-05-17,668.32501220703125
WETH,2018-05-18,691.93402099609375
WETH,2018-05-19,696.29498291015625
WETH,2018-05-20,722.1519775390625
WETH,2018-05-21,698.9429931640625
WETH,2018-05-22,655.91400146484375
WETH,2018-05-23,564.1920166015625
WETH,2018-05-24,598.0789794921875
WETH,2018-05-25,578.19598388671875
WETH,2018-05-26,547.52099609375
WETH,2018-05-27,568.55999755859375
WETH,2018-05-28,510.5320129394531
WETH,2018-05-29,561.697998046875
WETH,2018-05-30,550.3909912109375
WETH,2018-05-31,571.7139892578125
WETH,2018-06-01,582.95697021484375
WETH,2018-06-02,588.89300537109375
WETH,2018-06-03,600.78997802734375
WETH,2018-06-04,585.68597412109375
WETH,2018-06-05,581.10699462890625
WETH,2018-06-06,604.95501708984375
WETH,2018-06-07,585.156982421875
WETH,2018-06-08,591.666015625
WETH,2018-06-09,602.572998046875
WETH,2018-06-10,518.74798583984375
WETH,2018-06-11,527.82598876953125
WETH,2018-06-12,476.5039978027344
WETH,2018-06-13,469.3330078125
WETH,2018-06-14,516.74102783203125
WETH,2018-06-15,487.4429931640625
WETH,2018-06-16,484.3999938964844
WETH,2018-06-17,484.2919921875
WETH,2018-06-18,517.99200439453125
WETH,2018-06-19,531.98297119140625
WETH,2018-06-20,531.89599609375
WETH,2018-06-21,534.0150146484375
WETH,2018-06-22,467.54998779296875
WETH,2018-06-23,480.37701416015625
WETH,2018-06-24,454.08599853515625
WETH,2018-06-25,454.9670104980469
WETH,2018-06-26,426.97100830078125
WETH,2018-06-27,444.8909912109375
WETH,2018-06-28,423.00799560546875
WETH,2018-06-29,433.65399169921875
WETH,2018-06-30,452.2560119628906
WETH,2018-07-01,450.75299072265625
WETH,2018-07-02,479.8030090332031
WETH,2018-07-03,505.00799560546875
WETH,2018-07-04,468.3389892578125
WETH,2018-07-05,499.12200927734375
WETH,2018-07-06,455.8840026855469
WETH,2018-07-07,523.17901611328125
WETH,2018-07-08,492.1709899902344
WETH,2018-07-09,512.06201171875
WETH,2018-07-10,429.71600341796875
WETH,2018-07-11,436.9519958496094
WETH,2018-07-12,426.8240051269531
WETH,2018-07-13,439.5589904785156
WETH,2018-07-14,416.7829895019531
WETH,2018-07-15,445.1719970703125
WETH,2018-07-16,476.0920104980469
WETH,2018-07-17,503.4540100097656
WETH,2018-07-18,463.6029968261719
WETH,2018-07-19,462.4070129394531
WETH,2018-07-20,446.4930114746094
WETH,2018-07-21,456.8609924316406
WETH,2018-07-22,455.74200439453125
WETH,2018-07-23,441.3609924316406
WETH,2018-07-24,477.0679931640625
WETH,2018-07-25,475.5369873046875
WETH,2018-07-26,456.65301513671875
WETH,2018-07-27,459.8290100097656
WETH,2018-07-28,463.8179931640625
WETH,2018-07-29,462.3160095214844
WETH,2018-07-30,458.908
WETH,2018-07-31,425.334
WETH,2018-08-01,417.929
WETH,2018-08-02,405.398
WETH,2018-08-03,421.875
WETH,2018-08-04,406.721
WETH,2018-08-05,416.16
WETH,2018-08-06,398.428
WETH,2018-08-07,378.721
WETH,2018-08-08,348.541
WETH,2018-08-09,369.478
WETH,2018-08-10,334.262
WETH,2018-08-11,334.512
WETH,2018-08-12,320.396
WETH,2018-08-13,286.835
WETH,2018-08-14,285.538
WETH,2018-08-15,288.769
WETH,2018-08-16,305.115
WETH,2018-08-17,314.374
WETH,2018-08-18,293.287
WETH,2018-08-19,318.416
WETH,2018-08-20,270.822
WETH,2018-08-21,284.712
WETH,2018-08-23,301.358
WETH,2018-08-24,296.313
WETH,2018-08-25,282.196
WETH,2018-08-26,276.171
WETH,2018-08-27,279.514
WETH,2018-08-28,293.359
WETH,2018-08-29,289.302
WETH,2018-08-30,283.692
WETH,2018-08-31,286.704
WETH,2018-09-01,297.975
WETH,2018-09-02,295.411
WETH,2018-09-03,290.52
WETH,2018-09-04,282.788
WETH,2018-09-05,230.685
WETH,2018-09-06,232.657
WETH,2018-09-07,219.194
WETH,2018-09-08,197.557
WETH,2018-09-09,195.183
WETH,2018-09-10,195.712
WETH,2018-09-11,184.913
WETH,2018-09-12,183.769
WETH,2018-09-13,211.776
WETH,2018-09-14,210.484
WETH,2018-09-15,222.353
WETH,2018-09-16,221.063
WETH,2018-09-17,196.959
WETH,2018-09-18,211.27
WETH,2018-09-19,211.229
WETH,2018-09-20,225.638
WETH,2018-09-21,246.242
WETH,2018-09-22,241.016
WETH,2018-09-23,241.165
WETH,2018-09-24,229.639
WETH,2018-09-25,220.085
WETH,2018-09-26,217.161
WETH,2018-09-27,228.206
WETH,2018-09-28,219.321
WETH,2018-09-29,228.229
WETH,2018-09-30,232.212
WETH,2018-10-01,228.367
WETH,2018-10-02,227.809
WETH,2018-10-03,218.066
WETH,2018-10-04,222.761
WETH,2018-10-05,227.2
WETH,2018-10-06,225.222
WETH,2018-10-07,224.198
WETH,2018-10-08,228.07
WETH,2018-10-09,225.073
WETH,2018-10-10,224.85
WETH,2018-10-11,186.867
WETH,2018-10-12,195.039
WETH,2018-10-13,196.931
WETH,2018-10-14,192.951
WETH,2018-10-15,210.118
WETH,2018-10-16,208.535
WETH,2018-10-17,206.16
WETH,2018-10-18,199.61
WETH,2018-10-19,204.464
WETH,2018-10-20,205.827
WETH,2018-10-21,198.373
WETH,2018-10-22,205.316
WETH,2018-10-23,205.378
WETH,2018-10-24,203.444
WETH,2018-10-25,201.976
WETH,2018-10-26,204.181
WETH,2018-10-27,202.563
WETH,2018-10-28,203.56
WETH,2018-10-29,196.702
WETH,2018-10-30,196.609
WETH,2018-10-31,197.581
WETH,2018-11-01,200.101
WETH,2018-11-02,198.464
WETH,2018-11-03,190.155
WETH,2018-11-04,199.667
WETH,2018-11-05,207.908
WETH,2018-11-06,217.336
WETH,2018-11-07,222.281
WETH,2018-11-08,212.031
WETH,2018-11-09,210.483
WETH,2018-11-10,214.77
WETH,2018-11-11,211.515
WETH,2018-11-12,210.364
WETH,2018-11-13,207.298
WETH,2018-11-14,174.661
WETH,2018-11-15,174.907
WETH,2018-11-16,173.762
WETH,2018-11-17,173.873
WETH,2018-11-18,176.022
WETH,2018-11-19,147.232
WETH,2018-11-20,128.653
WETH,2018-11-21,131.486
WETH,2018-11-22,127.986
WETH,2018-11-23,125.128
WETH,2018-11-24,114.096
WETH,2018-11-25,117.532
WETH,2018-11-26,106.888
WETH,2018-11-27,110.449
WETH,2018-11-28,123.217
WETH,2018-11-29,118.512781084
WETH,2018-11-30,112.264874591
WETH,2018-12-01,118.977892256
WETH,2018-12-02,115.278126745
WETH,2018-12-03,109.044522926
WETH,2018-12-04,109.465862231
WETH,2018-12-05,101.039658189
WETH,2018-12-06,91.076661868
WETH,2018-12-07,92.1316786083
WETH,2018-12-08,92.2355784937
WETH,2018-12-09,94.5091625302
WETH,2018-12-10,91.5198866022
WETH,2018-12-11,88.0659835502
WETH,2018-12-12,90.1012624722
WETH,2018-12-13,86.5277874765
WETH,2018-12-14,82.4802355868
WETH,2018-12-15,82.4462277586
WETH,2018-12-16,86.5603644763
WETH,2018-12-17,99.0840025781
WETH,2018-12-18,100.314310429
WETH,2018-12-19,101.492960548
WETH,2018-12-20,115.420718644
WETH,2018-12-21,109.36548358
WETH,2018-12-22,117.027975822
WETH,2018-12-23,132.437020501
WETH,2018-12-24,141.499472981
WETH,2018-12-25,127.620165618
WETH,2018-12-26,129.070761124
WETH,2018-12-27,118.817142521
WETH,2018-12-28,125.803042115
WETH,2018-12-29,131.154523403
WETH,2018-12-30,132.707524831
WETH,2018-12-31,127.589891089
WETH,2019-01-01,128.725711036
WETH,2019-01-02,138.918235632
WETH,2019-01-03,132.411308403
WETH,2019-01-04,152.666877303
WETH,2019-01-05,156.626263541
WETH,2019-01-06,154.544490492
WETH,2019-01-07,153.947077457
WETH,2019-01-08,151.609384129
WETH,2019-01-09,152.572788668
WETH,2019-01-10,140.228979408
WETH,2019-01-11,132.460864627
WETH,2019-01-12,135.760088635
WETH,2019-01-13,128.342479343
WETH,2019-01-14,133.57736702
WETH,2019-01-15,127.827741218
WETH,2019-01-16,143.118902701
WETH,2019-01-17,127.462415314
WETH,2019-01-18,114.515356018
WETH,2019-01-19,121.155468761
WETH,2019-01-20,118.193672779
WETH,2019-01-21,117.089772715
WETH,2019-01-22,116.178999785
WETH,2019-01-23,117.40153331
WETH,2019-01-24,118.374973505
WETH,2019-01-25,116.213103962
WETH,2019-01-26,116.261131978
WETH,2019-01-27,113.725919216
WETH,2019-01-28,106.594665477
WETH,2019-01-29,105.946162688
WETH,2019-01-30,109.65019301
WETH,2019-01-31,105.489943949
WETH,2019-02-01,106.736671385
WETH,2019-02-02,119.193986623
WETH,2019-02-03,108.327044167
WETH,2019-02-04,108.978020489
WETH,2019-02-05,69.3235723411
WETH,2019-02-06,101.1052083
WETH,2019-02-07,103.500372387
WETH,2019-02-08,108.007039663
WETH,2019-02-09,105.711830393
WETH,2019-02-10,116.61144318
WETH,2019-02-11,113.907730409
WETH,2019-02-12,121.109915156
WETH,2019-02-13,105.671568907
WETH,2019-02-14,117.069412711
WETH,2019-02-15,114.617333671
WETH,2019-02-16,112.063530717
WETH,2019-02-17,125.077012671
WETH,2019-02-18,138.726644829
WETH,2019-02-19,135.164155842
WETH,2019-02-20,146.911108398
WETH,2019-02-21,141.766696593
WETH,2019-02-22,138.80950663
WETH,2019-02-23,153.026544538
WETH,2019-02-24,134.951561146
WETH,2019-02-25,135.31668853
WETH,2019-02-26,132.175559258
WETH,2019-02-27,134.739456833
WETH,2019-02-28,134.572084259
WETH,2019-03-01,133.40045166
WETH,2019-03-02,129.684666674
WETH,2019-03-03,127.582536407
WETH,2019-03-04,125.258945927
WETH,2019-03-05,133.361908459
WETH,2019-03-06,135.271853785
WETH,2019-03-07,132.864186591
WETH,2019-03-08,132.023345179
WETH,2019-03-09,116.733383739
WETH,2019-03-10,131.288174876
WETH,2019-03-11,123.411269851
WETH,2019-03-12,131.359043833
WETH,2019-03-13,119.764721343
WETH,2019-03-14,129.447619512
WETH,2019-03-15,132.139169203
WETH,2019-03-16,137.657789385
WETH,2019-03-17,131.292290492
WETH,2019-03-18,130.10462494
WETH,2019-03-19,135.060263178
WETH,2019-03-20,135.477521722
WETH,2019-03-21,133.227723711
WETH,2019-03-22,129.404363294
WETH,2019-03-23,153.284223614
WETH,2019-03-24,128.553807877
WETH,2019-03-25,132.044385295
WETH,2019-03-26,128.663303219
WETH,2019-03-27,136.685133951
WETH,2019-03-28,132.474096343
WETH,2019-03-29,137.645038279
WETH,2019-03-30,136.447458239
WETH,2019-03-31,135.203425341
WETH,2019-04-01,136.314522674
WETH,2019-04-02,164.807937304
WETH,2019-04-03,163.588870439
WETH,2019-04-04,159.731680529
WETH,2019-04-05,160.378322141
WETH,2019-04-06,160.080410531
WETH,2019-04-07,172.053807116
WETH,2019-04-08,161.749789494
WETH,2019-04-09,169.892904354
WETH,2019-04-10,174.042894502
WETH,2019-04-11,161.342091787
WETH,2019-04-12,160.969179772
WETH,2019-04-13,156.416930089
WETH,2019-04-14,164.977888644
WETH,2019-04-15,154.743536253
WETH,2019-04-16,159.576143478
WETH,2019-04-17,163.836263818
WETH,2019-04-18,167.097373562
WETH,2019-04-19,166.193478363
WETH,2019-04-20,171.788187917
WETH,2019-04-21,169.170361151
WETH,2019-04-22,166.831238472
WETH,2019-04-23,167.593150362
WETH,2019-04-24,164.517835919
WETH,2019-04-25,149.018582464
WETH,2019-04-26,151.019540962
WETH,2019-04-27,145.550534884
WETH,2019-04-28,147.634885491
WETH,2019-04-29,148.815076534
WETH,2019-04-30,157.348487625
WETH,2019-05-01,154.129814487
WETH,2019-05-02,149.681538508
WETH,2019-05-03,156.724041064
WETH,2019-05-04,150.745601531
WETH,2019-05-05,151.809161252
WETH,2019-05-06,154.352951484
WETH,2019-05-07,161.419588863
WETH,2019-05-08,163.369124421
WETH,2019-05-09,158.166608243
WETH,2019-05-10,161.283287178
WETH,2019-05-11,188.319543961
WETH,2019-05-12,181.12808793599999
WETH,2019-05-13,192.846197354
WETH,2019-05-14,210.753293345
WETH,2019-05-15,240.279748113
WETH,2019-05-16,255.827327098
WETH,2019-05-17,230.985216799
WETH,2019-05-18,223.884473992
WETH,2019-05-19,250.401381462
WETH,2019-05-20,237.84204365
WETH,2019-05-21,244.863372796
WETH,2019-05-22,228.773817599
WETH,2019-05-23,236.318566125
WETH,2019-05-24,238.350475259
WETH,2019-05-25,237.633753592
WETH,2019-05-26,247.063344983
WETH,2019-05-27,257.96519075
WETH,2019-05-28,259.973184581
WETH,2019-05-29,254.069599628
WETH,2019-05-30,247.6103396
WETH,2019-05-31,250.720903467
WETH,2019-06-01,248.100033151
WETH,2019-06-02,244.616007476
WETH,2019-06-03,244.495361805
WETH,2019-06-04,236.250063679
WETH,2019-06-05,233.275758324
WETH,2019-06-06,232.716869223
WETH,2019-06-07,238.903612124
WETH,2019-06-08,217.797417022
WETH,2019-06-09,217.747148694
WETH,2019-06-10,233.964401596
WETH,2019-06-11,227.212898462
WETH,2019-06-12,245.950609269
WETH,2019-06-13,251.323491086
WETH,2019-06-14,254.315702783
WETH,2019-06-15,266.687572638
WETH,2019-06-16,216.62390882
WETH,2019-06-17,265.52757426
WETH,2019-06-18,225.779311856
WETH,2019-06-19,262.258474997
WETH,2019-06-20,233.081472511
WETH,2019-06-21,270.484654918
WETH,2019-06-22,273.464489175
WETH,2019-06-23,281.014197426
WETH,2019-06-24,203.848947606
WETH,2019-06-25,283.740700167
WETH,2019-06-26,324.04953423
WETH,2019-06-27,284.858590383
WETH,2019-06-28,287.630572466
WETH,2019-06-29,304.764795731
WETH,2019-06-30,280.116753244
WETH,2019-07-01,275.938892416
WETH,2019-07-02,293.726253429
WETH,2019-07-03,290.896661986
WETH,2019-07-04,260.436060225
WETH,2019-07-05,241.892251066
WETH,2019-07-06,253.038719026
WETH,2019-07-07,263.720744915
WETH,2019-07-08,293.13381695099997
WETH,2019-07-09,299.19047487
WETH,2019-07-10,267.941826987
WETH,2019-07-11,267.929709778
WETH,2019-07-12,256.817744092
WETH,2019-07-13,247.304658515
WETH,2019-07-14,218.913021176
WETH,2019-07-15,225.789126765
WETH,2019-07-16,195.873708496
WETH,2019-07-17,207.781875305
WETH,2019-07-18,221.452081464
WETH,2019-07-19,210.083903571
WETH,2019-07-20,219.533629548
WETH,2019-07-21,208.224996827
WETH,2019-07-22,204.086001971
WETH,2019-07-23,192.34071396
WETH,2019-07-24,196.689734253
WETH,2019-07-25,204.031676361
WETH,2019-07-26,205.752394414
WETH,2019-07-27,185.905816775
WETH,2019-07-28,169.598736631
WETH,2019-07-29,188.179838285
WETH,2019-07-30,189.219930488
WETH,2019-07-31,187.965057147
WETH,2019-08-01,195.663148917
WETH,2019-08-02,201.982229861
WETH,2019-08-03,202.634131661
WETH,2019-08-04,187.078951784
WETH,2019-08-05,218.930447548
WETH,2019-08-06,208.539186752
WETH,2019-08-07,205.594138255
WETH,2019-08-08,198.074761234
WETH,2019-08-09,201.358302603
WETH,2019-08-10,196.101785111
WETH,2019-08-11,195.77921022
WETH,2019-08-12,192.012777582
WETH,2019-08-13,169.793892886
WETH,2019-08-14,174.915131944
WETH,2019-08-15,184.35945282
WETH,2019-08-16,173.781556854
WETH,2019-08-17,168.876046902
WETH,2019-08-18,167.856172351
WETH,2019-08-19,183.944100545
WETH,2019-08-20,178.909159506
WETH,2019-08-21,166.486395198
WETH,2019-08-22,171.690504048
WETH,2019-08-23,159.688680832
WETH,2019-08-24,161.600286495
WETH,2019-08-25,159.528628778
WETH,2019-08-26,162.663257386
WETH,2019-08-27,170.659996005
WETH,2019-08-28,165.84127644
WETH,2019-08-29,159.627525635
WETH,2019-08-30,159.698296377
WETH,2019-08-31,166.591242132
WETH,2019-09-01,152.873232594
WETH,2019-09-02,166.41993084
WETH,2019-09-03,161.070911335
WETH,2019-09-04,171.476351091
WETH,2019-09-05,165.925541741
WETH,2019-09-06,164.44656984
WETH,2019-09-07,165.944479525
WETH,2019-09-08,161.654042264
WETH,2019-09-09,166.492028438
WETH,2019-09-10,142.802524913
WETH,2019-09-11,159.415913987
WETH,2019-09-12,170.561277736
WETH,2019-09-13,163.199486416
WETH,2019-09-14,174.612509166
WETH,2019-09-15,172.447622959
WETH,2019-09-16,186.431353967
WETH,2019-09-17,193.536933644
WETH,2019-09-18,188.059653667
WETH,2019-09-19,205.240478214
WETH,2019-09-20,195.515425713
WETH,2019-09-21,185.24823924
WETH,2019-09-22,193.913381853
WETH,2019-09-23,184.60768982
WETH,2019-09-24,165.646940733
WETH,2019-09-25,162.955588406
WETH,2019-09-26,150.811091902
WETH,2019-09-27,152.174113806
WETH,2019-09-28,153.127824137
WETH,2019-09-29,153.511090415
WETH,2019-09-30,153.945908361
WETH,2019-10-01,156.81706884
WETH,2019-10-02,159.566430576
WETH,2019-10-03,160.211416166
WETH,2019-10-04,141.292938257
WETH,2019-10-05,155.126795259
WETH,2019-10-06,156.079574395
WETH,2019-10-07,176.352890192
WETH,2019-10-08,173.663676395
WETH,2019-10-09,185.927572499
WETH,2019-10-10,180.622891009
WETH,2019-10-11,167.936900126
WETH,2019-10-12,156.747572548
WETH,2019-10-13,162.137138467
WETH,2019-10-14,177.57451198
WETH,2019-10-15,150.822929047
WETH,2019-10-16,162.325186163
WETH,2019-10-17,151.130619023
WETH,2019-10-18,155.143428115
WETH,2019-10-19,159.573792596
WETH,2019-10-20,165.178847508
WETH,2019-10-21,168.008712181
WETH,2019-10-22,159.726071484
WETH,2019-10-23,157.660712646
WETH,2019-10-24,156.623409028
WETH,2019-10-25,269.303517167
WETH,2019-10-26,176.623250642
WETH,2019-10-27,180.306917066
WETH,2019-10-28,176.799624298
WETH,2019-10-29,183.958963637
WETH,2019-10-30,182.396537356
WETH,2019-10-31,180.873854275
WETH,2019-11-01,178.690310046
WETH,2019-11-02,172.769410926
WETH,2019-11-03,177.435854952
WETH,2019-11-04,181.123590416
WETH,2019-11-05,185.936570946
WETH,2019-11-06,189.406750979
WETH,2019-11-07,182.417761829
WETH,2019-11-08,181.417895313
WETH,2019-11-09,179.276798454
WETH,2019-11-10,180.937598903
WETH,2019-11-11,170.087405181
WETH,2019-11-12,175.899627117
WETH,2019-11-13,169.694929965
WETH,2019-11-14,180.426612344
WETH,2019-11-15,177.277906829
WETH,2019-11-16,173.885787123
WETH,2019-11-17,179.89310343
WETH,2019-11-18,175.26348077
WETH,2019-11-19,175.922932547
WETH,2019-11-20,170.403680277
WETH,2019-11-21,160.037195243
WETH,2019-11-22,150.347871704
WETH,2019-11-23,153.491342381
WETH,2019-11-24,142.927940877
WETH,2019-11-25,146.447494716
WETH,2019-11-26,149.100379496
WETH,2019-11-27,153.077747921
WETH,2019-11-28,151.624705912
WETH,2019-11-29,155.173877312
WETH,2019-11-30,152.611238333
WETH,2019-12-01,151.302304861
WETH,2019-12-02,149.098743655
WETH,2019-12-03,147.97957877
WETH,2019-12-04,146.704737652
WETH,2019-12-05,149.262811086
WETH,2019-12-06,149.124962047
WETH,2019-12-07,148.938270075
WETH,2019-12-08,151.48116475
WETH,2019-12-09,148.316317584
WETH,2019-12-10,146.337591934
WETH,2019-12-11,143.654331503
WETH,2019-12-12,145.67820926
WETH,2019-12-13,144.977647241
WETH,2019-12-14,142.808226506
WETH,2019-12-15,143.086510451
WETH,2019-12-16,133.610776767
WETH,2019-12-17,122.117705166
WETH,2019-12-18,133.15709693
WETH,2019-12-19,129.359119247
WETH,2019-12-20,129.094096231
WETH,2019-12-21,128.104062884
WETH,2019-12-22,132.384143666
WETH,2019-12-23,128.610204894
WETH,2019-12-24,129.110008469
WETH,2019-12-25,126.555393057
WETH,2019-12-26,126.365597508
WETH,2019-12-27,127.232368779
WETH,2019-12-28,128.362642634
WETH,2019-12-29,134.764183234
WETH,2019-12-30,132.614267102
WETH,2019-12-31,129.64845306
WETH,2020-01-01,130.81080574
WETH,2020-01-02,127.417296947
WETH,2020-01-03,134.184211232
WETH,2020-01-04,135.120559164
WETH,2020-01-05,136.258106681
WETH,2020-01-06,144.177272774
WETH,2020-01-07,143.659164308
WETH,2020-01-08,141.323245331
WETH,2020-01-09,138.92208938
WETH,2020-01-10,143.933885165
WETH,2020-01-11,143.070982645
WETH,2020-01-12,145.826289722
WETH,2020-01-13,144.358951655
WETH,2020-01-14,165.819638095
WETH,2020-01-15,166.133448545
WETH,2020-01-16,164.349608416
WETH,2020-01-17,171.125922477
WETH,2020-01-18,176.498305427
WETH,2020-01-19,166.921690194
WETH,2020-01-20,167.139265577
WETH,2020-01-21,169.661512494
WETH,2020-01-22,168.312553366
WETH,2020-01-23,163.01458201
WETH,2020-01-24,163.049610937
WETH,2020-01-25,161.336290343
WETH,2020-01-26,168.12260131
WETH,2020-01-27,170.856538975
WETH,2020-01-28,176.318491521
WETH,2020-01-29,175.134099585
WETH,2020-01-30,184.822589714
WETH,2020-01-31,180.162884395
WETH,2020-02-01,183.795254035
WETH,2020-02-02,188.532591746
WETH,2020-02-03,189.780008351
WETH,2020-02-04,189.226551608
WETH,2020-02-05,204.269391083
WETH,2020-02-06,212.318094685
WETH,2020-02-07,222.789875947
WETH,2020-02-08,223.188085603
WETH,2020-02-09,228.580959943
WETH,2020-02-10,223.524136408
WETH,2020-02-11,235.857658506
WETH,2020-02-12,266.022441115
WETH,2020-02-13,267.868479153
WETH,2020-02-14,284.236891891
WETH,2020-02-15,264.514249191
WETH,2020-02-16,260.509687087
WETH,2020-02-17,266.581160752
WETH,2020-02-18,281.812232611
WETH,2020-02-19,260.548615044
WETH,2020-02-20,258.252302556
WETH,2020-02-21,265.255495615
WETH,2020-02-22,262.342127339
WETH,2020-02-23,273.551246461
WETH,2020-02-24,265.256576003
WETH,2020-02-25,248.146365515
WETH,2020-02-26,225.725107803
WETH,2020-02-27,226.08822598
WETH,2020-02-28,226.543347646
WETH,2020-02-29,219.859572127
WETH,2020-03-01,218.870701695
WETH,2020-03-02,230.617147006
WETH,2020-03-03,224.47739771
WETH,2020-03-04,224.375397792
WETH,2020-03-05,229.246748936
WETH,2020-03-06,243.368077058
WETH,2020-03-07,237.749671078
WETH,2020-03-08,201.235652347
